"","continent","new_cases_smoothed_per_million","new_deaths_smoothed_per_million","people_fully_vaccinated_per_hundred","stringency_index","population_density","aged_65_older","cardiovasc_death_rate","diabetes_prevalence","life_expectancy","human_development_index","is_island","month"
"30607","Asia",113.326,1.902,0,86.11,14.98,2.355,266.342,12.61,77.86,0.813,"no","9"
"30608","Asia",115.9,1.958,0,86.11,14.98,2.355,266.342,12.61,77.86,0.813,"no","9"
"30609","Asia",116.208,1.874,0,86.11,14.98,2.355,266.342,12.61,77.86,0.813,"no","9"
"30610","Asia",116.208,1.874,0,86.11,14.98,2.355,266.342,12.61,77.86,0.813,"no","9"
"30611","Asia",111.2,1.762,0,86.11,14.98,2.355,266.342,12.61,77.86,0.813,"no","9"
"30612","Asia",112.067,1.986,0,86.11,14.98,2.355,266.342,12.61,77.86,0.813,"no","9"
"30613","Asia",108.375,1.958,0,86.11,14.98,2.355,266.342,12.61,77.86,0.813,"no","9"
"30614","Asia",90.806,1.678,0,86.11,14.98,2.355,266.342,12.61,77.86,0.813,"no","9"
"30615","Asia",74.917,1.399,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30616","Asia",74.917,1.399,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30617","Asia",106.864,1.902,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30618","Asia",105.102,1.706,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30619","Asia",113.662,1.539,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30620","Asia",136.517,1.818,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30621","Asia",155.093,2.07,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30622","Asia",155.093,2.07,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30623","Asia",155.093,2.07,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30624","Asia",129.244,1.706,0,78.7,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30625","Asia",133.188,1.706,0,78.7,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30626","Asia",127.705,1.762,0,73.15,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30627","Asia",120.6,1.706,0,73.15,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30628","Asia",116.571,1.734,0,73.15,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30629","Asia",116.571,1.734,0,73.15,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30630","Asia",116.571,1.734,0,73.15,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30631","Asia",113.662,1.762,0,73.15,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30632","Asia",112.431,1.902,0,73.15,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30633","Asia",106.864,1.93,0,73.15,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30634","Asia",103.731,2.126,0,73.15,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30635","Asia",99.059,2.126,0,73.15,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30636","Asia",99.059,2.126,0,51.85,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30637","Asia",99.059,2.126,0,44.44,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30638","Asia",83.337,2.042,0,44.44,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30639","Asia",77.211,2.126,0,44.44,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30640","Asia",77.966,2.266,0,44.44,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30641","Asia",82.526,1.986,0,44.44,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30642","Asia",72.651,1.706,0,44.44,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30643","Asia",72.651,1.706,0,44.44,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30644","Asia",72.651,1.706,0,44.44,14.98,2.355,266.342,12.61,77.86,0.813,"no","10"
"30645","Asia",78.386,2.014,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30646","Asia",78.274,1.846,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30647","Asia",75.756,1.706,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30648","Asia",67.503,1.874,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30649","Asia",76.455,2.182,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30650","Asia",67.308,1.539,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30651","Asia",65.769,1.511,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30652","Asia",65.433,1.287,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30653","Asia",63.643,1.119,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30654","Asia",63.643,1.119,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30655","Asia",63.643,1.119,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30656","Asia",62.916,1.035,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30657","Asia",61.964,1.119,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30658","Asia",53.656,1.091,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30659","Asia",53.656,1.091,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30660","Asia",53.656,1.091,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30661","Asia",47.333,1.175,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30662","Asia",45.823,1.007,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30663","Asia",52.061,1.147,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30664","Asia",40.564,0.867,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30665","Asia",34.101,0.727,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30666","Asia",34.101,0.727,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30667","Asia",34.101,0.727,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30668","Asia",39.249,1.063,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30669","Asia",37.57,1.035,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","11"
"30670","Asia",37.179,1.091,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30671","Asia",43.809,1.091,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30672","Asia",48.956,1.231,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30673","Asia",48.956,1.231,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30674","Asia",39.221,0.727,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30675","Asia",39.612,0.811,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30676","Asia",39.64,0.671,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30677","Asia",37.626,0.867,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30678","Asia",37.486,0.783,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30679","Asia",37.486,0.783,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30680","Asia",37.486,0.783,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30681","Asia",37.878,0.755,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30682","Asia",38.857,0.559,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30683","Asia",38.997,0.587,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30684","Asia",37.626,0.532,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30685","Asia",37.766,0.559,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30686","Asia",37.766,0.559,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30687","Asia",37.766,0.559,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30688","Asia",39.92,0.476,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30689","Asia",39.92,0.476,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30690","Asia",39.836,0.42,0,42.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30691","Asia",39.193,0.308,0,42.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30692","Asia",35.556,0.224,0,42.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30693","Asia",35.556,0.224,0,42.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30694","Asia",22.52,0.196,0,42.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30695","Asia",17.68,0.168,0,42.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30696","Asia",13.708,0.196,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30697","Asia",13.512,0.168,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30698","Asia",16.142,0.224,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","12"
"30699","Asia",16.142,0.224,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30700","Asia",16.142,0.224,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30701","Asia",26.073,0.168,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30702","Asia",28.562,0.196,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30703","Asia",31.919,0.14,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30704","Asia",32.703,0.196,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30705","Asia",33.654,0.168,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30706","Asia",33.654,0.168,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30707","Asia",33.654,0.168,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30708","Asia",33.682,0.196,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30709","Asia",33.458,0.168,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30710","Asia",32.731,0.168,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30711","Asia",33.514,0.112,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30712","Asia",33.402,0.112,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30713","Asia",33.402,0.112,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30714","Asia",33.402,0.112,0,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30715","Asia",33.066,0.112,0.01,37.04,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30716","Asia",34.437,0.168,0.04,39.81,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30717","Asia",33.626,0.224,0.06,38.89,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30718","Asia",34.437,0.224,0.09,38.89,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30719","Asia",34.185,0.224,0,38.89,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30720","Asia",34.185,0.224,0,38.89,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30721","Asia",34.185,0.224,0.12,38.89,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30722","Asia",35.081,0.252,0.16,38.89,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30723","Asia",34.745,0.224,0.19,38.89,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30724","Asia",35.276,0.224,0.22,41.67,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30725","Asia",35.164,0.252,0.24,41.67,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30726","Asia",34.745,0.28,0,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30727","Asia",34.745,0.28,0,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30728","Asia",34.745,0.28,0,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30729","Asia",35.864,0.224,0,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","1"
"30730","Asia",35.556,0.28,0,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30731","Asia",35.752,0.224,0,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30732","Asia",35.864,0.196,0,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30733","Asia",36.731,0.14,0,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30734","Asia",36.731,0.14,0,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30735","Asia",36.731,0.14,0,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30736","Asia",37.71,0.14,0,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30737","Asia",41.011,0.084,0.24,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30738","Asia",42.018,0.112,0.24,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30739","Asia",44.228,0.196,0.24,45.37,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30740","Asia",44.228,0.196,0.24,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30741","Asia",44.228,0.196,0.24,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30742","Asia",45.655,0.224,0.24,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30743","Asia",44.816,0.224,0.24,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30744","Asia",48.732,0.224,0.37,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30745","Asia",51.166,0.336,0.37,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30746","Asia",52.369,0.28,0.37,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30747","Asia",52.369,0.28,0.37,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30748","Asia",52.369,0.28,0.37,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30749","Asia",57.516,0.28,0.37,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30750","Asia",58.747,0.336,0.37,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30751","Asia",57.628,0.364,0.37,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30752","Asia",58.579,0.252,0,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30753","Asia",58.579,0.364,0,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30754","Asia",58.579,0.364,0,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30755","Asia",58.579,0.364,0,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30756","Asia",59.698,0.504,0,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","2"
"30757","Asia",59.195,0.615,0,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30758","Asia",60.985,0.643,0,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30759","Asia",62.3,0.699,0,56.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30760","Asia",64.566,0.587,0,63.89,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30761","Asia",64.566,0.587,0,63.89,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30762","Asia",64.566,0.587,0,63.89,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30763","Asia",68.79,0.587,0,67.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30764","Asia",72.623,0.476,0,67.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30765","Asia",74.469,0.476,0.37,67.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30766","Asia",76.371,0.476,0.37,67.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30767","Asia",66.049,0.476,0,67.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30768","Asia",66.049,0.476,0,67.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30769","Asia",81.463,0.476,0,67.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30770","Asia",84.456,0.42,0.37,67.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30771","Asia",92.345,0.476,0.37,67.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30772","Asia",108.487,0.559,0,67.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30773","Asia",108.487,0.559,0,67.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30774","Asia",110.025,0.392,0,67.59,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30775","Asia",114.837,0.559,0.37,65.74,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30776","Asia",131.566,0.839,0,65.74,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30777","Asia",131.566,0.839,0,65.74,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30778","Asia",131.566,0.839,0,65.74,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30779","Asia",147.903,1.091,0,82.41,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30780","Asia",149.805,0.923,0.37,82.41,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30781","Asia",159.233,1.007,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30782","Asia",171.01,0.951,0.37,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","3"
"30783","Asia",172.885,0.867,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","4"
"30784","Asia",172.885,0.867,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","4"
"30785","Asia",172.885,0.867,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","4"
"30786","Asia",197.782,0.811,0,80.56,14.98,2.355,266.342,12.61,77.86,0.813,"no","4"
"30787","Asia",206.762,1.678,0.37,81.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","4"
"30788","Asia",207.686,1.651,0,81.48,14.98,2.355,266.342,12.61,77.86,0.813,"no","4"
"30789","Asia",208.888,1.595,0,75.93,14.98,2.355,266.342,12.61,77.86,0.813,"no","4"
"30790","Asia",223.435,1.846,0,75.93,14.98,2.355,266.342,12.61,77.86,0.813,"no","4"
"30791","Asia",223.435,1.846,0,85.19,14.98,2.355,266.342,12.61,77.86,0.813,"no","4"
"30792","Asia",223.435,1.846,0,85.19,14.98,2.355,266.342,12.61,77.86,0.813,"no","4"
"30793","Asia",234.765,2.406,0,85.19,14.98,2.355,266.342,12.61,77.86,0.813,"no","4"
"30794","Asia",244.92,1.874,0.37,79.63,14.98,2.355,266.342,12.61,77.86,0.813,"no","4"
"30795","Asia",16.913,0.381,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30796","Asia",14.883,0.334,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30797","Asia",14.44,0.324,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30798","Asia",16.366,0.385,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30799","Asia",16.279,0.346,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30800","Asia",15.534,0.341,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30801","Asia",14.9,0.33,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30802","Asia",14.036,0.328,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30803","Asia",15.816,0.37,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30804","Asia",15.256,0.374,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30805","Asia",12.81,0.326,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30806","Asia",12.349,0.311,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30807","Asia",11.037,0.287,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30808","Asia",9.258,0.238,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30809","Asia",10.067,0.258,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30810","Asia",9.458,0.24,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30811","Asia",8.704,0.215,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30812","Asia",8.079,0.206,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30813","Asia",7.54,0.188,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30814","Asia",7.293,0.183,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30815","Asia",8.075,0.218,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30816","Asia",6.22,0.164,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30817","Asia",5.193,0.144,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30818","Asia",5.299,0.131,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30819","Asia",5.043,0.122,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30820","Asia",4.59,0.118,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30821","Asia",4.528,0.104,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30822","Asia",4.151,0.106,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","7"
"30823","Asia",3.358,0.083,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30824","Asia",4.259,0.1,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30825","Asia",3.992,0.102,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30826","Asia",3.386,0.087,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30827","Asia",2.885,0.072,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30828","Asia",2.807,0.065,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30829","Asia",3.351,0.076,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30830","Asia",2.86,0.069,0,66.67,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30831","Asia",2.716,0.063,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30832","Asia",3.095,0.074,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30833","Asia",3.111,0.067,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30834","Asia",3.011,0.065,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30835","Asia",2.949,0.061,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30836","Asia",3.294,0.06,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30837","Asia",2.946,0.05,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30838","Asia",3.001,0.05,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30839","Asia",2.771,0.045,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30840","Asia",2.773,0.043,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30841","Asia",2.669,0.045,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30842","Asia",2.617,0.045,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30843","Asia",2.617,0.045,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30844","Asia",2.509,0.042,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30845","Asia",2.424,0.043,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30846","Asia",2.38,0.042,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30847","Asia",2.241,0.041,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30848","Asia",2.068,0.034,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30849","Asia",1.536,0.028,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","8"
"30850","Asia",1.577,0.028,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30851","Asia",1.824,0.039,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30852","Asia",1.922,0.037,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30853","Asia",1.716,0.036,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30854","Asia",2.189,0.036,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30855","Asia",2.27,0.039,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30856","Asia",1.951,0.024,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30857","Asia",1.849,0.023,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30858","Asia",1.895,0.021,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30859","Asia",2.235,0.025,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30860","Asia",2.016,0.025,0,47.69,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30861","Asia",2.218,0.022,0,43.98,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30862","Asia",2.331,0.022,0,43.98,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30863","Asia",2.597,0.025,0,41.2,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30864","Asia",2.636,0.027,0,41.2,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30865","Asia",2.71,0.024,0,41.2,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30866","Asia",2.771,0.024,0,41.2,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30867","Asia",2.886,0.023,0,41.2,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
"30868","Asia",2.8,0.025,0,41.2,255.573,4.495,423.031,8.35,67.27,0.557,"no","9"
